"","UTLA20CD","year","gdp_deflation_multiplier","population","total_welfare","quarter","deflated_per_person_benefits","time"
"5697","E07000053",2017,NA,NA,21524366.38,2,NA,34
"5698","E07000053",2017,NA,NA,20426779.72,2,NA,34
"5699","E07000053",2017,NA,NA,21000382.9066667,4,NA,36
"5700","E07000053",2017,NA,NA,20811904.24,1,NA,33
"5701","E07000053",2017,NA,NA,21200256.04,3,NA,35
"5702","E07000053",2018,NA,NA,19599230.52,4,NA,40
"5703","E07000053",2018,NA,NA,19185856.56,1,NA,37
"5704","E07000053",2018,NA,NA,20037541,2,NA,38
"5705","E07000053",2018,NA,NA,19833085.08,3,NA,39
"5707","E07000061",2009,NA,NA,30176989.2266667,1,NA,1
"5708","E07000061",2009,NA,NA,31136289.48,2,NA,2
"5709","E07000061",2009,NA,NA,29426892.3,4,NA,4
"5710","E07000061",2010,NA,NA,33229114.44,1,NA,5
"5711","E07000061",2010,NA,NA,32210283.68,2,NA,6
"5712","E07000061",2010,NA,NA,33509899.04,2,NA,6
"5713","E07000061",2010,NA,NA,32285612.44,3,NA,7
"5714","E07000061",2010,NA,NA,32760280.9466667,4,NA,8
"5715","E07000061",2011,NA,NA,34209700.5466667,1,NA,9
"5716","E07000061",2011,NA,NA,34062085.32,2,NA,10
"5717","E07000061",2011,NA,NA,34928632.44,2,NA,10
"5718","E07000061",2011,NA,NA,33952778.1866667,3,NA,11
"5719","E07000061",2011,NA,NA,33854245.52,4,NA,12
"5720","E07000061",2012,NA,NA,35943956.04,1,NA,13
"5721","E07000061",2012,NA,NA,35218924.28,2,NA,14
"5722","E07000061",2012,NA,NA,36709335.68,2,NA,14
"5723","E07000061",2012,NA,NA,35372545.64,3,NA,15
"5724","E07000061",2012,NA,NA,35533759.8933333,4,NA,16
"5725","E07000061",2013,NA,NA,36706611.92,2,NA,18
"5726","E07000061",2013,NA,NA,36801278.72,2,NA,18
"5727","E07000061",2013,NA,NA,36625821.2133333,1,NA,17
"5728","E07000061",2013,NA,NA,36580491.7333333,3,NA,19
"5729","E07000061",2013,NA,NA,36317296.64,4,NA,20
"5730","E07000061",2014,NA,NA,35201486.19,1,NA,21
"5731","E07000061",2014,NA,NA,35067393.6,2,NA,22
"5732","E07000061",2014,NA,NA,35327867.1,2,NA,22
"5733","E07000061",2014,NA,NA,34923914.78,3,NA,23
"5734","E07000061",2014,NA,NA,34986090.4133333,4,NA,24
"5735","E07000061",2015,NA,NA,35297246.22,2,NA,26
"5736","E07000061",2015,NA,NA,35259931.3066667,3,NA,27
"5737","E07000061",2015,NA,NA,35658946.16,1,NA,25
"5738","E07000061",2015,NA,NA,35822888.04,2,NA,26
"5739","E07000061",2015,NA,NA,36074422.7633333,4,NA,28
"5740","E07000061",2016,NA,NA,35639319.24,2,NA,30
"5741","E07000061",2016,NA,NA,35445998.64,2,NA,30
"5742","E07000061",2016,NA,NA,35368673.6666667,3,NA,31
"5743","E07000061",2016,NA,NA,35388094.9266667,1,NA,29
"5744","E07000061",2016,NA,NA,35373530.28,4,NA,32
"5745","E07000061",2017,NA,NA,34331047.2966667,1,NA,33
"5746","E07000061",2017,NA,NA,34997911.845,2,NA,34
"5747","E07000061",2017,NA,NA,34378736.79,2,NA,34
"5748","E07000061",2017,NA,NA,34824148.6,3,NA,35
"5749","E07000061",2017,NA,NA,34435083.32,4,NA,36
"5750","E07000061",2018,NA,NA,33481569.84,2,NA,38
"5751","E07000061",2018,NA,NA,31543595.76,1,NA,37
"5752","E07000061",2018,NA,NA,30137797.68,2,NA,38
"5753","E07000061",2018,NA,NA,32904891.2866667,3,NA,39
"5754","E07000061",2018,NA,NA,32316440.51,4,NA,40
"5755","E07000061",2019,NA,NA,26844683.28,1,NA,41
"5756","E07000061",2019,NA,NA,28108272.8525,2,NA,42
"5757","E07000061",2019,NA,NA,26620372.58,2,NA,42
"5758","E07000061",2019,NA,NA,27562233.8933333,3,NA,43
"5759","E07000061",2019,NA,NA,27197925.5066667,4,NA,44
"5760","E07000061",2020,NA,NA,23806336.7133333,1,NA,45
"5761","E07000061",2020,NA,NA,24881655.94,2,NA,46
"5762","E07000061",2020,NA,NA,24340930.48,2,NA,46
"5763","E07000061",2020,NA,NA,24484912.6933333,3,NA,47
"5764","E07000061",2020,NA,NA,23999873.6033333,4,NA,48
"5768","E07000062",2009,NA,NA,35815254.4,1,NA,1
"5769","E07000062",2009,NA,NA,37259215.32,2,NA,2
"5770","E07000062",2009,NA,NA,34922083.53,4,NA,4
"5771","E07000062",2010,NA,NA,39661142.7066667,1,NA,5
"5772","E07000062",2010,NA,NA,38479263.37,2,NA,6
"5773","E07000062",2010,NA,NA,39597089.2,2,NA,6
"5774","E07000062",2010,NA,NA,38764008.04,3,NA,7
"5775","E07000062",2010,NA,NA,39128359.7866667,4,NA,8
"5776","E07000062",2011,NA,NA,40493568.36,4,NA,12
"5777","E07000062",2011,NA,NA,40731281.6266667,1,NA,9
"5778","E07000062",2011,NA,NA,40358424.72,2,NA,10
"5779","E07000062",2011,NA,NA,41465994,2,NA,10
"5780","E07000062",2011,NA,NA,40447907.4,3,NA,11
"5781","E07000062",2012,NA,NA,42225889.2,1,NA,13
"5782","E07000062",2012,NA,NA,41827942.95,2,NA,14
"5783","E07000062",2012,NA,NA,42958421.52,2,NA,14
"5784","E07000062",2012,NA,NA,41884892.52,3,NA,15
"5785","E07000062",2012,NA,NA,42021275.7466667,4,NA,16
"5786","E07000062",2013,NA,NA,42924265.4933333,1,NA,17
"5787","E07000062",2013,NA,NA,42975941.08,2,NA,18
"5788","E07000062",2013,NA,NA,42824479.84,2,NA,18
"5789","E07000062",2013,NA,NA,42851192.08,3,NA,19
"5790","E07000062",2013,NA,NA,42836171.9466667,4,NA,20
"5791","E07000062",2014,NA,NA,40298277.64,4,NA,24
"5792","E07000062",2014,NA,NA,40272604.0766667,1,NA,21
"5793","E07000062",2014,NA,NA,40520097.24,2,NA,22
"5794","E07000062",2014,NA,NA,40418686.44,2,NA,22
"5795","E07000062",2014,NA,NA,40264984.8366667,3,NA,23
"5796","E07000062",2015,NA,NA,40634214.7066667,1,NA,25
"5797","E07000062",2015,NA,NA,40383172.06,2,NA,26
"5798","E07000062",2015,NA,NA,40676691.94,2,NA,26
"5799","E07000062",2015,NA,NA,40289804.6066667,3,NA,27
"5800","E07000062",2015,NA,NA,40438293.7733333,4,NA,28
"5801","E07000062",2016,NA,NA,40375205.5133333,1,NA,29
"5802","E07000062",2016,NA,NA,40572830.91,2,NA,30
"5803","E07000062",2016,NA,NA,40051867.38,2,NA,30
"5804","E07000062",2016,NA,NA,40368630.9466667,3,NA,31
"5805","E07000062",2016,NA,NA,40416147.6,4,NA,32
"5806","E07000062",2017,NA,NA,37519062.68,1,NA,33
"5807","E07000062",2017,NA,NA,39242916.93,2,NA,34
"5808","E07000062",2017,NA,NA,36268324.77,2,NA,34
"5809","E07000062",2017,NA,NA,38886117.8466667,3,NA,35
"5810","E07000062",2017,NA,NA,38633587.8066667,4,NA,36
"5811","E07000062",2018,NA,NA,31185220.9266667,1,NA,37
"5812","E07000062",2018,NA,NA,33772419.505,2,NA,38
"5813","E07000062",2018,NA,NA,29800742.2,2,NA,38
"5814","E07000062",2018,NA,NA,32709913.0666667,3,NA,39
"5815","E07000062",2018,NA,NA,31777200.83,4,NA,40
"5816","E07000062",2019,NA,NA,26519099.2133333,1,NA,41
"5817","E07000062",2019,NA,NA,27911402.63,2,NA,42
"5818","E07000062",2019,NA,NA,26328765.62,2,NA,42
"5819","E07000062",2019,NA,NA,27425008.75,3,NA,43
"5820","E07000062",2019,NA,NA,26909541.7466667,4,NA,44
"5821","E07000062",2020,NA,NA,23635894.8366667,1,NA,45
"5822","E07000062",2020,NA,NA,24667180.62,2,NA,46
"5823","E07000062",2020,NA,NA,23989473.42,2,NA,46
"5824","E07000062",2020,NA,NA,24391969.8666667,3,NA,47
"5825","E07000062",2020,NA,NA,23995794.4133333,4,NA,48
"5829","E07000063",2009,NA,NA,20873786.95,4,NA,4
"5830","E07000063",2009,NA,NA,21398003.0533333,1,NA,1
"5831","E07000063",2009,NA,NA,22173293.68,2,NA,2
"5832","E07000063",2010,NA,NA,23330855.44,3,NA,7
"5833","E07000063",2010,NA,NA,23732601.48,4,NA,8
"5834","E07000063",2010,NA,NA,24175761.28,1,NA,5
"5835","E07000063",2010,NA,NA,23003494.6,2,NA,6
"5836","E07000063",2010,NA,NA,24300325.48,2,NA,6
"5837","E07000063",2011,NA,NA,25337843.52,2,NA,10
"5838","E07000063",2011,NA,NA,24991958.16,3,NA,11
"5839","E07000063",2011,NA,NA,24764059.7333333,4,NA,12
"5840","E07000063",2011,NA,NA,24927112.6666667,1,NA,9
"5841","E07000063",2011,NA,NA,24896917.8,2,NA,10
"5842","E07000063",2012,NA,NA,25691120.96,2,NA,14
"5843","E07000063",2012,NA,NA,26689919.84,2,NA,14
"5844","E07000063",2012,NA,NA,25770161.7066667,3,NA,15
"5845","E07000063",2012,NA,NA,25830465.96,4,NA,16
"5846","E07000063",2012,NA,NA,26220593.8133333,1,NA,13
"5847","E07000063",2013,NA,NA,26581406.65,2,NA,18
"5848","E07000063",2013,NA,NA,26779451.8,2,NA,18
"5849","E07000063",2013,NA,NA,26709890.68,3,NA,19
"5850","E07000063",2013,NA,NA,26729222.8,4,NA,20
"5851","E07000063",2013,NA,NA,26805375.08,1,NA,17
"5852","E07000063",2014,NA,NA,25654214.68,1,NA,21
"5853","E07000063",2014,NA,NA,25728113.04,2,NA,22
"5854","E07000063",2014,NA,NA,25742305.2,2,NA,22
"5855","E07000063",2014,NA,NA,25590684.0533333,3,NA,23
"5856","E07000063",2014,NA,NA,25583986.31,4,NA,24
"5857","E07000063",2015,NA,NA,25724154.87,2,NA,26
"5858","E07000063",2015,NA,NA,25650347.0866667,3,NA,27
"5859","E07000063",2015,NA,NA,25831130.72,1,NA,25
"5860","E07000063",2015,NA,NA,26059506.6,2,NA,26
"5861","E07000063",2015,NA,NA,25698902.07,4,NA,28
"5862","E07000063",2016,NA,NA,25971212.7833333,3,NA,31
"5863","E07000063",2016,NA,NA,25854062.04,4,NA,32
"5864","E07000063",2016,NA,NA,25941997.24,1,NA,29
"5865","E07000063",2016,NA,NA,25985450.01,2,NA,30
"5866","E07000063",2016,NA,NA,25788630.24,2,NA,30
"5867","E07000063",2017,NA,NA,25260104.57,3,NA,35
"5868","E07000063",2017,NA,NA,25041770.1866667,4,NA,36
"5869","E07000063",2017,NA,NA,25024058.4,1,NA,33
"5870","E07000063",2017,NA,NA,25448579.325,2,NA,34
"5871","E07000063",2017,NA,NA,24970810.56,2,NA,34
"5872","E07000063",2018,NA,NA,24524746.12,3,NA,39
"5873","E07000063",2018,NA,NA,24433110.9633333,4,NA,40
"5874","E07000063",2018,NA,NA,24718061.5275,2,NA,38
"5875","E07000063",2018,NA,NA,24082417.14,2,NA,38
"5876","E07000063",2018,NA,NA,24462356.12,1,NA,37
"5877","E07000063",2019,NA,NA,22913274.6066667,4,NA,44
"5878","E07000063",2019,NA,NA,23428929.8075,2,NA,42
"5879","E07000063",2019,NA,NA,22255135.01,2,NA,42
"5880","E07000063",2019,NA,NA,23286082.6266667,3,NA,43
"5881","E07000063",2019,NA,NA,22510791.3066667,1,NA,41
"5882","E07000063",2020,NA,NA,20459171.115,2,NA,46
"5883","E07000063",2020,NA,NA,19676396.1,2,NA,46
"5884","E07000063",2020,NA,NA,20209664.88,3,NA,47
"5885","E07000063",2020,NA,NA,19869390.72,4,NA,48
"5886","E07000063",2020,NA,NA,19562974.5933333,1,NA,45
"5890","E07000064",2009,NA,NA,22506994.86,2,NA,2
"5891","E07000064",2009,NA,NA,21292408.86,4,NA,4
"5892","E07000064",2009,NA,NA,21771154.38,1,NA,1
"5893","E07000064",2010,NA,NA,23270991.24,2,NA,6
"5894","E07000064",2010,NA,NA,23618238.36,4,NA,8
"5895","E07000064",2010,NA,NA,23728937.52,1,NA,5
"5896","E07000064",2010,NA,NA,23795654.52,2,NA,6
"5897","E07000064",2010,NA,NA,23437764.96,3,NA,7
"5898","E07000064",2011,NA,NA,24137712.8533333,3,NA,11
"5899","E07000064",2011,NA,NA,24223863.08,1,NA,9
"5900","E07000064",2011,NA,NA,24143010.2,2,NA,10
"5901","E07000064",2011,NA,NA,24589096.28,2,NA,10
"5902","E07000064",2011,NA,NA,24161691.0533333,4,NA,12
"5903","E07000064",2012,NA,NA,25384333.1866667,1,NA,13
"5904","E07000064",2012,NA,NA,24876420.13,2,NA,14
"5905","E07000064",2012,NA,NA,25833960.64,2,NA,14
"5906","E07000064",2012,NA,NA,24987956.5866667,3,NA,15
"5907","E07000064",2012,NA,NA,25213204.16,4,NA,16
"5908","E07000064",2013,NA,NA,25688738.1066667,4,NA,20
"5909","E07000064",2013,NA,NA,25678361.5333333,1,NA,17
"5910","E07000064",2013,NA,NA,25701370.94,2,NA,18
"5911","E07000064",2013,NA,NA,25725683.6,2,NA,18
"5912","E07000064",2013,NA,NA,25690493.2266667,3,NA,19
"5913","E07000064",2014,NA,NA,24222570.6666667,4,NA,24
"5914","E07000064",2014,NA,NA,24232016.6666667,1,NA,21
"5915","E07000064",2014,NA,NA,24343690.74,2,NA,22
"5916","E07000064",2014,NA,NA,24320524.32,2,NA,22
"5917","E07000064",2014,NA,NA,24259603.2466667,3,NA,23
"5918","E07000064",2015,NA,NA,24201350.4933333,4,NA,28
"5919","E07000064",2015,NA,NA,24284992.4466667,1,NA,25
"5920","E07000064",2015,NA,NA,24272965.4125,2,NA,26
"5921","E07000064",2015,NA,NA,24393279.64,2,NA,26
"5922","E07000064",2015,NA,NA,24250903.52,3,NA,27
"5923","E07000064",2016,NA,NA,23937387.4833333,3,NA,31
"5924","E07000064",2016,NA,NA,23971757.19,4,NA,32
"5925","E07000064",2016,NA,NA,23973420.4333333,1,NA,29
"5926","E07000064",2016,NA,NA,24021896.16,2,NA,30
"5927","E07000064",2016,NA,NA,23839909.26,2,NA,30
"5928","E07000064",2017,NA,NA,23180801.8266667,3,NA,35
"5929","E07000064",2017,NA,NA,23030671.33,4,NA,36
"5930","E07000064",2017,NA,NA,22726646.9466667,1,NA,33
"5931","E07000064",2017,NA,NA,23354549.2,2,NA,34
"5932","E07000064",2017,NA,NA,22282071.43,2,NA,34
"5933","E07000064",2018,NA,NA,19853984.4866667,1,NA,37
"5934","E07000064",2018,NA,NA,20826803.9666667,3,NA,39
"5935","E07000064",2018,NA,NA,20286723.5333333,4,NA,40
"5936","E07000064",2018,NA,NA,21295417.82,2,NA,38
"5937","E07000064",2018,NA,NA,18856828.88,2,NA,38
"5938","E07000064",2019,NA,NA,16650697.55,1,NA,41
"5939","E07000064",2019,NA,NA,17180144.8133333,3,NA,43
"5940","E07000064",2019,NA,NA,16784919.5066667,4,NA,44
"5941","E07000064",2019,NA,NA,17495652.39,2,NA,42
"5942","E07000064",2019,NA,NA,16643311.98,2,NA,42
"5943","E07000064",2020,NA,NA,15372442.7366667,3,NA,47
"5944","E07000064",2020,NA,NA,15166686.7866667,4,NA,48
"5945","E07000064",2020,NA,NA,14948927.3666667,1,NA,45
"5946","E07000064",2020,NA,NA,15454120.2,2,NA,46
"5947","E07000064",2020,NA,NA,14992284.9,2,NA,46
"5951","E07000065",2009,NA,NA,24201664.7466667,1,NA,1
"5952","E07000065",2009,NA,NA,25054933.04,2,NA,2
"5953","E07000065",2009,NA,NA,23434655.87,4,NA,4
"5954","E07000065",2010,NA,NA,26478899.96,3,NA,7
"5955","E07000065",2010,NA,NA,27110190.72,1,NA,5
"5956","E07000065",2010,NA,NA,26279817.44,2,NA,6
"5957","E07000065",2010,NA,NA,27311048.12,2,NA,6
"5958","E07000065",2010,NA,NA,26726385.52,4,NA,8
"5959","E07000065",2011,NA,NA,27824160.8933333,3,NA,11
"5960","E07000065",2011,NA,NA,28399215.76,2,NA,10
"5961","E07000065",2011,NA,NA,27960704.04,1,NA,9
"5962","E07000065",2011,NA,NA,27776640.88,2,NA,10
"5963","E07000065",2011,NA,NA,27743499.8,4,NA,12
"5964","E07000065",2012,NA,NA,29071574.3333333,3,NA,15
"5965","E07000065",2012,NA,NA,28823243.3,2,NA,14
"5966","E07000065",2012,NA,NA,29901892.52,2,NA,14
"5967","E07000065",2012,NA,NA,29280909.72,1,NA,13
"5968","E07000065",2012,NA,NA,29060868.48,4,NA,16
"5969","E07000065",2013,NA,NA,29646023.3,2,NA,18
"5970","E07000065",2013,NA,NA,29889808.76,2,NA,18
"5971","E07000065",2013,NA,NA,29731863.9733333,3,NA,19
"5972","E07000065",2013,NA,NA,29831186.84,1,NA,17
"5973","E07000065",2013,NA,NA,29739108.48,4,NA,20
"5974","E07000065",2014,NA,NA,28201893.98,2,NA,22
"5975","E07000065",2014,NA,NA,28230829.49,2,NA,22
"5976","E07000065",2014,NA,NA,28058421.94,1,NA,21
"5977","E07000065",2014,NA,NA,28091667.3333333,3,NA,23
"5978","E07000065",2014,NA,NA,28000497.64,4,NA,24
"5979","E07000065",2015,NA,NA,28273363.765,2,NA,26
"5980","E07000065",2015,NA,NA,28592595.85,2,NA,26
"5981","E07000065",2015,NA,NA,28339258.8233333,1,NA,25
"5982","E07000065",2015,NA,NA,28181079.4866667,3,NA,27
"5983","E07000065",2015,NA,NA,28199214.92,4,NA,28
"5984","E07000065",2016,NA,NA,28184929.465,2,NA,30
"5985","E07000065",2016,NA,NA,28264484.32,2,NA,30
"5986","E07000065",2016,NA,NA,28378638.4333333,1,NA,29
"5987","E07000065",2016,NA,NA,28238408.1733333,3,NA,31
"5988","E07000065",2016,NA,NA,28195782.3533333,4,NA,32
"5989","E07000065",2017,NA,NA,27690421.4025,2,NA,34
"5990","E07000065",2017,NA,NA,27144406.32,2,NA,34
"5991","E07000065",2017,NA,NA,27370975.8366667,1,NA,33
"5992","E07000065",2017,NA,NA,27618339.2933333,3,NA,35
"5993","E07000065",2017,NA,NA,27538334.9933333,4,NA,36
"5994","E07000065",2018,NA,NA,26831928.28,2,NA,38
"5995","E07000065",2018,NA,NA,25193083.6,2,NA,38
"5996","E07000065",2018,NA,NA,26458490.28,4,NA,40
"5997","E07000065",2018,NA,NA,26296398.84,1,NA,37
"5998","E07000065",2018,NA,NA,26625609.24,3,NA,39
"5999","E07000065",2019,NA,NA,23815919.99,2,NA,42
"6000","E07000065",2019,NA,NA,22389345.2,2,NA,42
"6001","E07000065",2019,NA,NA,22944901.6733333,4,NA,44
"6002","E07000065",2019,NA,NA,22499286.54,1,NA,41
"6003","E07000065",2019,NA,NA,23411048.3466667,3,NA,43
"6004","E07000065",2020,NA,NA,20550833.64,2,NA,46
"6005","E07000065",2020,NA,NA,19908543.24,2,NA,46
"6006","E07000065",2020,NA,NA,20009002.2433333,4,NA,48
"6007","E07000065",2020,NA,NA,19750963.32,1,NA,45
"6008","E07000065",2020,NA,NA,20351733.72,3,NA,47
"6012","E07000066",2009,NA,NA,49213986.7866667,1,NA,1
"6013","E07000066",2009,NA,NA,51377451.24,2,NA,2
"6014","E07000066",2009,NA,NA,47874548.25,4,NA,4
"6015","E07000066",2010,NA,NA,54416526.4133333,1,NA,5
"6016","E07000066",2010,NA,NA,53115392.04,2,NA,6
"6017","E07000066",2010,NA,NA,54782297.4,2,NA,6
"6018","E07000066",2010,NA,NA,53513019.6,3,NA,7
"6019","E07000066",2010,NA,NA,53753786.08,4,NA,8
"6020","E07000066",2011,NA,NA,55500431.52,1,NA,9
"6021","E07000066",2011,NA,NA,55511207.83,2,NA,10
"6022","E07000066",2011,NA,NA,56531507.8,2,NA,10
"6023","E07000066",2011,NA,NA,55414768.2,3,NA,11
"6024","E07000066",2011,NA,NA,55029135.7466667,4,NA,12
"6025","E07000066",2012,NA,NA,57670915.6133333,1,NA,13
"6026","E07000066",2012,NA,NA,56958686.94,2,NA,14
"6027","E07000066",2012,NA,NA,59074664.64,2,NA,14
"6028","E07000066",2012,NA,NA,57143574.52,3,NA,15
"6029","E07000066",2012,NA,NA,57210909.48,4,NA,16
"6030","E07000066",2013,NA,NA,58846180.2,1,NA,17
"6031","E07000066",2013,NA,NA,58906555.61,2,NA,18
"6032","E07000066",2013,NA,NA,59007950.96,2,NA,18
"6033","E07000066",2013,NA,NA,58804060.24,3,NA,19
"6034","E07000066",2013,NA,NA,58640188.5066667,4,NA,20
"6035","E07000066",2014,NA,NA,55107714.46,1,NA,21
"6036","E07000066",2014,NA,NA,56157775.08,2,NA,22
"6037","E07000066",2014,NA,NA,55245962.97,2,NA,22
"6038","E07000066",2014,NA,NA,55621663.9766667,3,NA,23
"6039","E07000066",2014,NA,NA,55106688.5766667,4,NA,24
"6040","E07000066",2015,NA,NA,55038616.6833333,1,NA,25
"6041","E07000066",2015,NA,NA,55398147.665,2,NA,26
"6042","E07000066",2015,NA,NA,55285961.78,2,NA,26
"6043","E07000066",2015,NA,NA,55092143.6833333,3,NA,27
"6044","E07000066",2015,NA,NA,54910029.5266667,4,NA,28
"6045","E07000066",2016,NA,NA,54470729.12,1,NA,29
"6046","E07000066",2016,NA,NA,55197888.12,2,NA,30
"6047","E07000066",2016,NA,NA,54214765.71,2,NA,30
"6048","E07000066",2016,NA,NA,55096235.34,3,NA,31
"6049","E07000066",2016,NA,NA,54616710.91,4,NA,32
"6050","E07000066",2017,NA,NA,52227525.72,1,NA,33
"6051","E07000066",2017,NA,NA,53552269.9375,2,NA,34
"6052","E07000066",2017,NA,NA,51756761.2,2,NA,34
"6053","E07000066",2017,NA,NA,53041131.3333333,3,NA,35
"6054","E07000066",2017,NA,NA,52482206.7133333,4,NA,36
"6055","E07000066",2018,NA,NA,48782806.0166667,1,NA,37
"6056","E07000066",2018,NA,NA,50924347.515,2,NA,38
"6057","E07000066",2018,NA,NA,46248513.66,2,NA,38
"6058","E07000066",2018,NA,NA,50416806.5733333,3,NA,39
"6059","E07000066",2018,NA,NA,49883724.0666667,4,NA,40
"6060","E07000066",2019,NA,NA,40629170.41,1,NA,41
"6061","E07000066",2019,NA,NA,43060537.5,2,NA,42
"6062","E07000066",2019,NA,NA,40277470.38,2,NA,42
"6063","E07000066",2019,NA,NA,42293712.12,3,NA,43
"6064","E07000066",2019,NA,NA,41287723.71,4,NA,44
"6065","E07000066",2020,NA,NA,35288588.9,1,NA,45
"6066","E07000066",2020,NA,NA,36396753.12,2,NA,46
"6067","E07000066",2020,NA,NA,35821048.5,2,NA,46
"6068","E07000066",2020,NA,NA,35979133.0933333,3,NA,47
"6069","E07000066",2020,NA,NA,35482409.56,4,NA,48
"6073","E07000067",2009,NA,NA,31876070.7,1,NA,1
"6074","E07000067",2009,NA,NA,33128829.54,2,NA,2
"6075","E07000067",2009,NA,NA,30905907.12,4,NA,4
"6076","E07000067",2010,NA,NA,35904498.8666667,1,NA,5
"6077","E07000067",2010,NA,NA,34368361.14,2,NA,6
"6078","E07000067",2010,NA,NA,36180028.92,2,NA,6
"6079","E07000067",2010,NA,NA,34761858.6,3,NA,7
"6080","E07000067",2010,NA,NA,35487715.88,4,NA,8
"6081","E07000067",2011,NA,NA,36851479.0133333,1,NA,9
"6082","E07000067",2011,NA,NA,36565104.76,2,NA,10
"6083","E07000067",2011,NA,NA,37383590.56,2,NA,10
"6084","E07000067",2011,NA,NA,36589612.32,3,NA,11
"6085","E07000067",2011,NA,NA,36516720.08,4,NA,12
"6086","E07000067",2012,NA,NA,37880743.68,1,NA,13
"6087","E07000067",2012,NA,NA,37849582.59,2,NA,14
"6088","E07000067",2012,NA,NA,38879577.84,2,NA,14
"6089","E07000067",2012,NA,NA,37665612.2,3,NA,15
"6090","E07000067",2012,NA,NA,37555706.92,4,NA,16
"6091","E07000067",2013,NA,NA,38582733.7733333,1,NA,17
"6092","E07000067",2013,NA,NA,38377271.29,2,NA,18
"6093","E07000067",2013,NA,NA,38686286.08,2,NA,18
"6094","E07000067",2013,NA,NA,38462301.3066667,3,NA,19
"6095","E07000067",2013,NA,NA,38389197.28,4,NA,20
"6096","E07000067",2014,NA,NA,36078002.99,1,NA,21
"6097","E07000067",2014,NA,NA,36689080.94,2,NA,22
"6098","E07000067",2014,NA,NA,36530451.56,2,NA,22
"6099","E07000067",2014,NA,NA,36336734.06,3,NA,23
"6100","E07000067",2014,NA,NA,36002474.56,4,NA,24
"6101","E07000067",2015,NA,NA,36132090.88,1,NA,25
"6102","E07000067",2015,NA,NA,36258452.395,2,NA,26
"6103","E07000067",2015,NA,NA,36180224.5,2,NA,26
"6104","E07000067",2015,NA,NA,36144330.6666667,3,NA,27
"6105","E07000067",2015,NA,NA,35993307.8066667,4,NA,28
"6106","E07000067",2016,NA,NA,35410901.1866667,1,NA,29
"6107","E07000067",2016,NA,NA,35638643.69,2,NA,30
"6108","E07000067",2016,NA,NA,35175026.27,2,NA,30
"6109","E07000067",2016,NA,NA,35618348.92,3,NA,31
"6110","E07000067",2016,NA,NA,35495411.2333333,4,NA,32
"6111","E07000067",2017,NA,NA,33728396.4933333,1,NA,33
"6112","E07000067",2017,NA,NA,34459381.81,2,NA,34
"6113","E07000067",2017,NA,NA,33361154.86,2,NA,34
"6114","E07000067",2017,NA,NA,34281602.3466667,3,NA,35
"6115","E07000067",2017,NA,NA,33839026.28,4,NA,36
"6116","E07000067",2018,NA,NA,31205332.2,1,NA,37
"6117","E07000067",2018,NA,NA,32676230.645,2,NA,38
"6118","E07000067",2018,NA,NA,29552030.66,2,NA,38
"6119","E07000067",2018,NA,NA,32359784.6933333,3,NA,39
"6120","E07000067",2018,NA,NA,31895591.34,4,NA,40
"6121","E07000067",2019,NA,NA,25880801.9266667,1,NA,41
"6122","E07000067",2019,NA,NA,27502945.71,2,NA,42
"6123","E07000067",2019,NA,NA,25657253.67,2,NA,42
"6124","E07000067",2019,NA,NA,26865172.51,3,NA,43
"6125","E07000067",2019,NA,NA,26253056.7466667,4,NA,44
"6126","E07000067",2020,NA,NA,22428821.27,1,NA,45
"6127","E07000067",2020,NA,NA,23283865.895,2,NA,46
"6128","E07000067",2020,NA,NA,22946994.14,2,NA,46
"6129","E07000067",2020,NA,NA,23034607.05,3,NA,47
"6130","E07000067",2020,NA,NA,22699050.9866667,4,NA,48
"6134","E07000068",2009,NA,NA,11741518.84,1,NA,1
"6135","E07000068",2009,NA,NA,12244244.28,2,NA,2
"6136","E07000068",2009,NA,NA,11448668.52,4,NA,4
"6137","E07000068",2010,NA,NA,13074666.2533333,1,NA,5
"6138","E07000068",2010,NA,NA,12742781.87,2,NA,6
"6139","E07000068",2010,NA,NA,13176435.92,2,NA,6
"6140","E07000068",2010,NA,NA,12803570.5866667,3,NA,7
"6141","E07000068",2010,NA,NA,12916346.8933333,4,NA,8
"6142","E07000068",2011,NA,NA,13241555.9333333,1,NA,9
"6143","E07000068",2011,NA,NA,13300189.82,2,NA,10
"6144","E07000068",2011,NA,NA,13558099.76,2,NA,10
"6145","E07000068",2011,NA,NA,13290145.16,3,NA,11
"6146","E07000068",2011,NA,NA,13199647.32,4,NA,12
"6147","E07000068",2012,NA,NA,13677376.4533333,1,NA,13
"6148","E07000068",2012,NA,NA,13574038.89,2,NA,14
"6149","E07000068",2012,NA,NA,13920581.16,2,NA,14
"6150","E07000068",2012,NA,NA,13582396.3733333,3,NA,15
"6151","E07000068",2012,NA,NA,13578959.1866667,4,NA,16
"6152","E07000068",2013,NA,NA,13607425.92,1,NA,17
"6153","E07000068",2013,NA,NA,13761563.4,2,NA,18
"6154","E07000068",2013,NA,NA,13650060.84,2,NA,18
"6155","E07000068",2013,NA,NA,13714778.16,3,NA,19
"6156","E07000068",2013,NA,NA,13567056.24,4,NA,20
"6157","E07000068",2014,NA,NA,12807725.8566667,1,NA,21
